carat,cut,color,clarity,depth,table,price
1.01,Fair,D,SI1,62.6,57,5628
1.09,Premium,E,SI1,62.5,59,5628
1.12,Good,E,SI1,64.3,57,5630
1.26,Premium,H,SI1,61,55,5631
1.01,Premium,G,VS1,59.3,59,5632
1.23,Premium,I,VS1,61.6,58,5632
1.04,Fair,G,VS1,64.9,58,5633
1,Very Good,E,VS2,63.5,56,5633
1.25,Very Good,H,SI2,61.6,54,5637
1.25,Very Good,H,SI2,61.2,62,5637
1.25,Premium,J,VS1,62.2,58,5637
1.01,Very Good,H,VS2,60.7,58,5638
1.2,Very Good,F,SI1,63.1,58,5638
0.9,Very Good,G,VVS2,61.4,60,5640
1.09,Premium,E,SI1,62.5,57,5640
1.23,Premium,F,SI1,62.5,58,5641
1.38,Premium,H,SI2,60.2,60,5641
1,Good,D,SI1,64.2,56,5642
1.06,Premium,E,SI1,58.5,60,5642
1.22,Premium,D,SI2,61.8,58,5643
1.19,Very Good,I,VS1,59.9,61,5644
1.01,Premium,D,SI1,61.5,61,5644
1,Good,G,VS2,63.7,59,5645
1.5,Fair,H,I1,65.5,58,5645
1.2,Very Good,E,SI2,63.3,55,5645
1,Good,G,VS2,64,56,5645
1,Very Good,G,VS2,63.2,58,5645
1,Good,D,VS2,63.6,56,5645
1.05,Premium,E,VS2,62.6,59,5645
1,Premium,G,VS2,62,62,5645
1,Premium,F,SI1,61.9,60,5645
1,Premium,D,SI1,60.3,60,5645
1.2,Premium,I,VS2,62.6,61,5645
1,Very Good,D,SI1,63.1,56,5645
1,Very Good,D,SI1,63.1,56,5645
1.15,Very Good,H,VS2,62.4,56,5646
1.15,Good,H,VS2,63.1,56,5646
1.01,Good,E,SI1,64,56,5646
1.01,Premium,E,SI1,61,59,5646
1.51,Good,E,I1,63.6,60,5647
1.23,Premium,H,SI2,62.1,61,5648
1.23,Premium,I,SI1,59.6,60,5648
1.22,Premium,I,VS2,62.9,58,5649
1.14,Premium,G,SI1,62.3,59,5650
1.13,Premium,H,VS2,61.4,61,5650
1.13,Premium,H,VS2,62,57,5650
1.04,Premium,F,SI1,62.8,57,5650
1.01,Very Good,F,VS2,63.5,58,5650
1.31,Very Good,I,SI2,60.9,58,5652
1.1,Premium,H,VS2,61.4,58,5652
0.9,Very Good,G,VVS2,62.1,57,5653
1.03,Premium,D,SI1,63,59,5653
1.28,Very Good,I,SI2,62.6,58,5654
1.01,Very Good,D,SI1,63.2,58,5654
1.23,Premium,G,VS2,61.6,58,5654
1.01,Good,G,VS2,60.3,57,5655
1.02,Premium,E,SI1,59.2,56,5655
1.01,Very Good,D,SI2,62,57,5656
1.01,Premium,D,SI1,62.2,53,5656
1.01,Premium,E,SI1,59.2,60,5656
1.05,Very Good,H,VS1,63.3,57,5657
1.05,Premium,D,SI1,60.5,60,5659
1.07,Very Good,J,VVS2,60,60,5661
1.07,Very Good,H,VS1,62.5,56,5661
1.04,Very Good,E,SI1,59.6,59,5662
1.01,Very Good,F,VS2,63.3,56,5662
1.07,Premium,F,SI1,59.6,58,5662
1.06,Very Good,H,SI1,59.3,59,5664
1.29,Premium,I,VS1,61.1,58,5664
1.19,Premium,I,SI1,62.1,59,5664
1.23,Very Good,H,SI1,63,55,5665
1.23,Very Good,J,VVS2,61.2,57,5665
1.2,Very Good,G,SI1,63.2,59,5665
1.01,Fair,G,VS2,67.8,59,5666
1.05,Very Good,F,SI1,59.7,60,5666
1.02,Premium,E,VS2,62.8,59,5666
1.02,Premium,H,VS2,61,58,5666
1.1,Very Good,F,SI1,60.5,60,5667
2,Fair,I,I1,66,60,5667
1,Good,G,VS2,59.9,57,5667
1,Good,H,VS1,60.2,63,5668
1.27,Very Good,J,SI1,63.2,55,5669
1.2,Premium,H,SI1,61.8,58,5669
0.9,Very Good,G,IF,63.1,58,5670
1,Very Good,D,SI1,59.8,59,5671
0.99,Very Good,D,SI1,62.6,57,5671
1.22,Premium,I,SI1,62.1,58,5671
1.22,Premium,H,SI2,60.7,59,5671
1.3,Premium,H,SI1,62.9,60,5671
1.21,Very Good,I,SI1,61.8,59,5672
1.05,Fair,G,VS2,65.5,57,5673
1.1,Premium,H,VS1,61.3,58,5673
1.04,Premium,H,VS2,60.4,59,5674
1.18,Very Good,H,SI1,62.6,55,5674
1.21,Premium,J,VVS2,60.8,60,5674
1.09,Premium,H,VS2,61.4,58,5677
1.09,Premium,H,VS2,59.7,58,5677
1.09,Premium,H,VS2,60,56,5677
1.16,Very Good,G,SI1,60.7,59,5678
1.2,Premium,H,VS1,62.6,59,5678
1.16,Good,H,SI1,64,58,5678
1.01,Very Good,G,VS2,62.5,57,5679
1.02,Fair,E,SI1,65.7,58,5681
1.51,Premium,I,SI2,61.2,62,5682
1.01,Very Good,E,SI1,63.4,58,5684
1.01,Very Good,H,VVS2,59.6,63,5684
1.02,Premium,F,SI1,60.1,60,5686
1.02,Premium,F,SI1,61.8,59,5686
1.01,Very Good,H,VS1,60.9,55,5687
1.85,Very Good,H,I1,63.3,56,5688
1.04,Very Good,E,SI1,62.8,59,5689
1.2,Premium,G,SI2,60.2,60,5689
1.23,Good,D,SI2,60.5,64,5689
1.27,Premium,I,SI1,62.3,56,5690
1.27,Premium,I,SI1,60.9,59,5690
1.27,Very Good,J,VS1,63.4,60,5690
1.24,Premium,H,SI2,59.9,60,5694
1.24,Premium,H,SI2,61.2,57,5694
1.16,Very Good,D,SI1,61.8,58,5695
1.23,Premium,F,SI2,61.7,57,5695
1.01,Very Good,G,VS2,62.4,58,5696
1.18,Premium,H,SI1,61.8,58,5696
2.01,Fair,I,I1,67.4,58,5696
2.01,Fair,I,I1,55.9,64,5696
1.2,Very Good,G,SI2,62,60,5698
1.19,Very Good,H,SI1,63.3,55,5698
1.19,Premium,H,SI1,60.8,59,5698
1.19,Premium,H,SI1,62.7,61,5698
1.2,Premium,I,VS2,62.6,58,5699
1.2,Premium,I,VS2,62.6,58,5699
1.25,Very Good,I,SI1,62.1,58,5699
1.2,Premium,I,VS2,61.8,55,5699
1.2,Premium,F,SI2,61.9,59,5699
1.14,Premium,H,VS2,61.3,59,5700
1.01,Good,F,VS2,65.2,57,5700
1.01,Good,D,SI1,58.4,62,5700
1.01,Premium,G,VS2,61.2,57,5701
1.02,Very Good,F,SI1,63.7,56,5701
1.01,Very Good,G,VS2,63.2,57,5701
1.01,Good,G,VS2,63.6,60,5701
1.01,Good,G,VS2,63.9,54,5701
1.01,Very Good,G,VS2,63.2,55,5701
1.01,Good,G,VS2,63.7,56,5701
1.01,Good,G,VS2,57.5,62,5701
1.01,Premium,G,VS2,61.1,60,5701
1.01,Premium,D,SI1,61.6,62,5701
1,Good,G,VS2,63.1,61,5702
1,Good,G,VS2,63.4,57,5702
1,Very Good,G,VS2,63,59,5702
1,Very Good,G,VS2,62.9,56,5702
1.16,Premium,H,SI1,62.8,57,5702
1.01,Very Good,D,SI2,63.1,54,5703
1.02,Premium,F,VS2,63,60,5704
1.07,Premium,D,SI1,61.9,58,5704
1.09,Premium,H,SI1,59.5,58,5706
1.02,Good,G,VS1,57.3,59,5706
0.31,Very Good,F,VS2,61.1,58.1,605
0.36,Premium,E,SI2,62.4,58,605
0.32,Premium,H,VS2,62.7,58,605
0.31,Premium,G,VS2,58.8,62,605
0.31,Premium,G,VS2,61.2,59,605
0.31,Premium,E,SI1,62.7,58,605
0.3,Premium,F,VS2,61.1,59,605
0.3,Very Good,G,VS1,62.3,59,605
0.3,Premium,F,VS2,61.4,60,605
0.3,Very Good,F,VS2,62.7,58,605
0.3,Premium,G,VS1,61.8,59,605
0.3,Good,H,VVS2,63.5,55,605
0.3,Good,G,VS1,63.4,58,605
0.3,Very Good,F,VS2,62.8,56,605
0.3,Good,H,VVS2,63.6,56,605
1.04,Premium,D,SI1,61.5,58,5708
1.04,Good,D,SI1,63.7,58,5708
0.91,Premium,F,VVS2,63,56,5708
1.02,Very Good,D,SI1,62.7,60,5709
1.03,Premium,E,SI1,62.9,56,5710
1.01,Very Good,I,SI1,60.1,59,5712
1.2,Premium,I,SI1,62.6,59,5712
1.2,Premium,F,SI2,62.9,57,5712
1.01,Very Good,F,SI1,63.5,57,5713
1.06,Very Good,D,SI1,59.4,57,5713
1.01,Premium,F,SI1,58.9,60,5713
1.01,Premium,G,VS2,62.6,56,5713
1.27,Very Good,H,SI2,60.6,59,5715
1.35,Premium,J,SI1,61.1,61,5715
1.35,Premium,I,SI2,59.8,59,5715
1.1,Premium,F,SI1,59.5,59,5717
1.32,Very Good,H,SI1,63.5,57,5717
1.23,Premium,I,SI1,60.3,58,5717
1.23,Premium,I,SI1,62,57,5717
1.23,Premium,H,SI2,62,59,5717
1.2,Premium,H,SI1,62.4,58,5718
1,Very Good,E,SI1,59.2,59,5718
1,Premium,F,VS2,60.6,59,5718
1,Very Good,E,VS2,62.8,63,5720
1.21,Premium,F,SI1,61.1,61,5720
1.22,Very Good,D,SI2,62.2,58,5721
1.03,Premium,H,VS2,61.8,58,5722
1.31,Premium,H,VS1,62.1,58,5722
1.36,Very Good,J,SI1,62,59,5723
1,Good,G,VS2,63,58,5723
1.4,Premium,G,SI2,60.6,58,5723
1.46,Fair,H,SI2,56.3,60,5723
1,Very Good,G,VS2,63.1,58,5723
1,Premium,D,SI1,59.2,62,5723
1,Premium,D,SI1,62.2,58,5723
1.2,Very Good,I,VS2,62.5,59,5724
1.01,Good,E,SI1,63.9,56,5724
1.04,Premium,F,SI1,62.5,60,5724
1.24,Very Good,H,SI2,64,56,5725
1.21,Very Good,I,VS1,60.6,60,5726
1.13,Premium,H,VS2,61.7,56,5728
1,Fair,E,VS2,67,54,5729
0.93,Premium,F,SI1,62.3,59,5729
1.1,Very Good,H,VS2,63.1,57,5729
1.1,Premium,H,VS2,62.5,58,5729
1.01,Good,F,VS2,63.3,55,5731
1.01,Very Good,D,SI1,62.9,58,5731
1.01,Very Good,D,SI1,62.6,56,5731
0.91,Very Good,F,VVS2,62.6,59,5733
1.02,Very Good,D,SI1,62.8,58,5733
2.27,Fair,J,I1,67.6,55,5733
1.26,Very Good,H,SI2,62.2,57,5736
1.04,Very Good,H,VS2,60.4,56,5738
1.22,Premium,G,SI2,60.5,58,5739
1.21,Premium,I,VS1,61.9,58,5739
1.22,Premium,G,SI2,61.9,58,5739
1.22,Very Good,E,SI2,63.3,56,5739
1.22,Premium,D,SI1,62.3,60,5739
1.25,Premium,I,SI1,62.4,58,5740
1.25,Premium,H,SI2,61.2,62,5740
1.25,Premium,J,VS1,62.2,58,5740
1.25,Premium,H,SI2,61.6,54,5740
1.01,Premium,G,VS2,63,58,5741
1.24,Premium,F,SI2,62.2,58,5741
1.01,Premium,E,SI1,62.8,58,5741
1.01,Very Good,F,SI1,60.6,60,5743
1,Good,H,VS1,60.1,62,5743
1.03,Premium,H,VS1,61.2,58,5744
1.31,Premium,I,SI2,59.1,59,5744
1.31,Premium,I,SI2,60.5,59,5744
1.21,Premium,F,SI2,59.9,62,5746
1.2,Premium,H,SI1,62.2,58,5746
1.2,Premium,H,SI1,62.1,55,5746
1.2,Premium,H,SI1,62.7,56,5746
1.01,Very Good,G,VS2,62.7,61,5747
1.01,Good,D,SI1,58.3,59,5747
1.19,Premium,I,VS1,59.9,61,5747
1.01,Premium,E,SI1,61,59,5749
1.51,Fair,I,I1,65.1,57,5750
1.15,Very Good,H,VS2,63.1,56,5750
1.11,Premium,G,SI1,62.4,58,5750
1.17,Premium,H,SI1,62.5,57,5751
1.3,Premium,E,SI2,61.5,59,5751
1.07,Very Good,H,SI1,62.3,57,5752
0.9,Very Good,G,IF,60.1,59,5754
1,Very Good,D,SI1,60.5,58,5755
1.34,Premium,D,SI2,60.3,59,5756
1.01,Good,G,VS2,58.9,61,5756
0.9,Very Good,D,VS1,63,58,5757
0.9,Very Good,D,VS1,63,56,5757
1.07,Good,H,VS2,63.8,57,5758
1.02,Very Good,G,VS2,63.5,56,5758
1.08,Premium,D,SI1,62.6,56,5758
1.35,Premium,E,SI2,61.5,58,5758
1.35,Very Good,J,VS1,62.1,56,5759
1.01,Very Good,G,VS2,60.7,61,5759
1.01,Very Good,G,VS2,61.9,59,5759
1.01,Very Good,G,VS2,61.5,56,5759
1,Very Good,F,VS2,62.7,56,5759
1.01,Very Good,G,VS2,61.6,61,5759
1.01,Premium,G,VS2,60.2,59,5759
1.01,Premium,G,VS2,61.2,58,5759
1.01,Very Good,G,VS2,59.9,60,5759
1.01,Very Good,G,VS2,63,56,5759
1.01,Very Good,E,SI1,61.9,56,5759
1.31,Premium,I,VS1,61.9,56,5759
1.31,Premium,I,VS1,62.8,57,5759
1.28,Good,J,VS1,59.1,62,5759
1.01,Very Good,E,VS2,59.3,59,5760
1.21,Premium,I,SI1,61.6,56,5760
1.27,Premium,J,VVS1,60.1,58,5761
1.05,Premium,D,SI1,60.5,60,5762
1.23,Very Good,I,SI1,60.5,58,5763
1.07,Premium,H,VS1,62.5,56,5764
1.68,Good,E,I1,64.3,60,5765
1.33,Premium,I,SI2,62.3,59,5765
1,Very Good,G,VS2,59,62,5766
1,Good,G,VS2,59.3,61,5766
1.04,Premium,E,SI1,59.6,59,5766
1.04,Good,E,SI1,63.8,58,5766
1.07,Very Good,D,SI1,61.8,61,5767
1.51,Premium,H,SI2,60.7,59,5767
1.03,Good,H,SI2,63.8,63,5768
1.23,Premium,J,VVS2,61.2,57,5768
1.11,Good,F,SI1,63.1,56,5769
1.1,Very Good,F,SI1,58.9,63,5769
1.05,Very Good,E,SI1,60.7,56,5770
1.13,Fair,H,SI1,65.3,59,5771
0.9,Good,G,IF,63.1,58,5771
1.09,Very Good,E,SI1,62.8,56,5771
1.29,Very Good,I,SI1,63.6,57,5771
1.22,Premium,H,VS1,62.2,58,5773
1.1,Premium,E,SI1,62.9,58,5773
1.03,Premium,F,VS2,62.6,58,5774
1,Premium,D,SI1,60.3,59,5775
1,Premium,D,SI1,62.5,59,5775
1.25,Very Good,H,SI2,62.8,55,5775
1,Premium,D,SI1,61.4,58,5775
1.08,Premium,H,VS2,62.9,55,5775
1.24,Premium,E,SI1,58.5,60,5775
1.04,Premium,H,VS2,60.4,59,5777
1.01,Very Good,E,VS2,61.7,56,5777
1.02,Very Good,D,SI1,63.3,60,5778
1.34,Premium,J,VS2,62.6,58,5778
1.01,Very Good,G,VS2,62.9,60,5779
1.13,Premium,H,VS2,62.4,58,5779
0.92,Very Good,D,SI1,60.8,58,5779
1.2,Good,H,SI1,63.7,58,5779
1.2,Premium,H,SI2,61.4,58,5779
1.2,Premium,E,SI2,60.4,58,5779
1.11,Very Good,H,SI1,61.9,58,5780
1.01,Premium,D,SI1,60,59,5780
1.01,Premium,D,SI1,61.2,60,5780
1.11,Premium,H,VS2,62.6,58,5781
1.16,Premium,F,VS2,60.5,59,5781
1.24,Very Good,J,VS1,62.1,58,5783
1.24,Very Good,J,VS1,62.4,59.4,5783
1.24,Very Good,I,VS2,60.1,59,5783
1.06,Premium,H,VS2,62.6,58,5783
1.06,Premium,H,VS2,62,58,5783
1.06,Very Good,H,VS2,62.5,57,5783
1.09,Very Good,G,VS2,59.9,56,5783
1,Good,E,SI1,61.6,62,5784
1.01,Fair,F,VS2,65.1,59,5784
1.33,Very Good,J,VS2,62.7,59,5785
1.01,Good,F,VS1,64,56,5786
1.23,Premium,G,VS1,62.2,58,5786
1.34,Very Good,J,SI2,62.3,61,5787
1.01,Premium,G,VS2,62.4,59,5787
1.21,Good,E,SI2,64,62,5787
1.3,Premium,F,SI2,61.6,58,5788
1.23,Very Good,I,VS2,59.7,58,5789
1.01,Very Good,F,SI1,62.3,55,5789
1.03,Premium,G,SI1,59.5,60,5791
1.21,Premium,H,SI1,62.8,59,5793
1.22,Premium,F,SI2,62.5,57,5794
0.9,Very Good,D,VS1,59.1,60,5795
1.01,Fair,D,VS2,59.1,68,5797
1.16,Very Good,H,SI2,62.8,59,5799
1.09,Premium,D,SI1,61.6,58,5799
1.35,Premium,G,SI1,62.4,58,5799
1.32,Premium,J,VS2,60.4,58,5800
1.03,Very Good,E,VS2,61.3,61,5800
1.18,Premium,H,SI1,61.8,58,5801
1.51,Fair,J,SI2,65.1,59,5801
1.14,Premium,G,SI1,60,55,5801
1.19,Premium,H,SI1,62.7,56,5802
1.11,Premium,E,SI1,61.3,58,5802
1.02,Very Good,D,SI1,64.2,58,5803
1,Very Good,F,SI1,61,60,5804
1.08,Very Good,E,SI2,63,56,5805
1.1,Premium,H,VS2,61.2,58,5805
1,Premium,G,VS2,63,59,5806
1,Premium,G,VS2,62.9,56,5806
1,Very Good,G,VS2,63.4,57,5806
1,Very Good,G,VS2,63.1,61,5806
1,Premium,G,VS2,62.1,57,5806
1.5,Very Good,G,I1,60.3,61,5808
1.14,Premium,H,VS1,62,62,5809
1.24,Good,E,SI2,58.5,57,5809
1.14,Premium,D,SI1,60.5,59,5809
1.01,Very Good,D,SI1,61.8,58,5812
1.06,Premium,G,VS2,62.3,59,5813
1.07,Premium,F,SI1,61.7,56,5813
1.02,Very Good,E,SI1,62.6,58,5814
1.03,Premium,G,VS2,62.2,56,5814
1.01,Very Good,D,SI1,61.6,59,5815
1.29,Premium,J,VS2,60.5,58,5815
1.18,Very Good,H,SI1,63.3,55,5815
1.02,Good,G,VS2,63.6,57,5816
1.2,Very Good,I,SI1,62.4,59,5816
0.3,Good,H,VVS2,63.6,55,605
0.3,Premium,G,VS1,60,60,605
0.3,Very Good,H,VVS2,61,61,605
0.3,Premium,F,VS2,60.7,58,605
0.3,Very Good,G,VS1,62.2,59,605
0.3,Premium,F,VS2,61.4,60,605
0.3,Premium,F,VS2,62.2,58,605
0.3,Very Good,G,VS1,62.8,58,605
0.3,Very Good,G,VS1,62.8,59,605
0.3,Premium,H,VVS2,62.4,58,605
0.3,Very Good,G,VS1,60.3,62,605
0.3,Good,H,VVS2,63.7,55,605
0.3,Good,G,VS1,63.1,58,605
0.3,Very Good,H,VVS2,62.8,57,605
0.3,Very Good,G,VS1,62.8,57,605
0.3,Very Good,G,VS1,62.9,58,605
0.3,Very Good,G,VS1,62.5,55,605
0.3,Very Good,G,VS1,62.9,60,605
0.3,Good,H,VVS2,63.4,57,605
0.3,Very Good,G,VS1,62.8,57,605
0.3,Good,G,VS1,63.6,55,605
0.3,Premium,F,VS2,62.2,60,605
1.01,Good,F,VS2,63.1,59,5817
0.95,Good,G,VVS2,57.7,59.7,5817
1.06,Premium,D,SI1,59.4,57,5817
1.08,Premium,H,VS1,58.6,60,5818
1.2,Good,I,VS1,61.7,62,5818
1.2,Good,I,VS1,59.6,61,5818
1.14,Very Good,F,SI1,61,60,5819
1,Good,E,VS2,63.7,56,5819
1.07,Very Good,H,VS2,61.3,58,5820
1.05,Very Good,D,SI1,60.5,56,5821
1.08,Good,D,SI1,63.8,59,5821
1.05,Premium,G,VS2,61.9,59,5821
1.05,Premium,D,SI1,58.6,60,5821
1.05,Premium,E,SI1,61.8,56,5821
1.1,Premium,F,SI1,59.5,59,5821
1.2,Premium,H,SI1,59.3,60,5822
1.2,Premium,H,SI1,60.8,60,5822
1.2,Premium,H,SI1,62.2,59,5822
1.01,Good,E,SI1,64,60,5823
1.3,Premium,H,VS2,62.7,58,5824
0.91,Very Good,D,VS2,59.6,58,5825
1.19,Good,F,SI1,57.6,60,5825
1.21,Very Good,H,SI1,62.4,58,5826
1.01,Premium,H,VS1,62.1,62,5826
1.03,Premium,G,VS2,63,59,5826
1.01,Good,E,VS2,65.6,55,5829
1,Good,F,VS1,64.8,59,5829
1.15,Very Good,H,VS2,60.3,59,5831
1.16,Good,J,VVS2,61.6,57,5831
1.17,Premium,H,SI1,58.5,62,5831
1.27,Premium,H,VS2,58.9,61,5832
1.3,Very Good,J,VS2,61.6,56,5832
1.22,Premium,I,VS2,62.3,59,5832
1.01,Very Good,D,SI1,62.5,61,5832
1.01,Very Good,D,SI1,62.8,60,5832
1.31,Premium,I,VS2,60.4,59,5832
1.33,Premium,I,SI2,62.4,58,5832
1.2,Very Good,H,VS2,63.2,55,5833
1,Fair,F,VS1,65.3,56,5833
1.5,Good,H,SI2,57.3,62,5833
1.23,Good,I,VS1,63.6,59,5834
1.37,Very Good,I,SI2,62.2,59,5834
1.24,Very Good,I,VS2,62.7,55,5836
1.08,Premium,F,SI1,61.3,57,5836
1.01,Premium,G,VS2,62.1,60,5839
1.01,Very Good,G,VS2,61.6,56,5839
1.02,Very Good,D,SI1,62.7,57,5839
1,Fair,F,VS2,64.9,56,5840
1.23,Premium,F,SI2,59.9,58,5841
1.09,Very Good,H,VS1,60.2,61,5845
1.12,Premium,H,VS1,62.1,58,5845
1.5,Fair,J,VS2,64.5,59,5846
1.2,Premium,G,SI2,62.4,58,5846
1.2,Premium,H,SI2,62.3,59,5846
1.2,Premium,F,SI2,62.6,58,5846
1.03,Premium,H,VS1,61.2,58,5849
1.26,Very Good,H,VS2,63.1,58,5849
1.25,Very Good,F,SI2,58,63,5851
1,Very Good,D,SI1,63.2,60,5851
1.15,Premium,G,SI1,62.2,56,5851
1.15,Premium,G,SI1,62.6,58,5851
1,Fair,G,VS1,58.7,67,5853
1.2,Very Good,H,VS1,63.1,57,5853
1,Very Good,H,VS2,61.3,63,5854
1.01,Premium,F,SI1,59.1,56,5854
0.9,Good,G,IF,61.8,61,5855
1.23,Very Good,I,SI1,63.1,56,5855
1.36,Premium,I,SI2,62.7,58,5856
1.14,Premium,H,VS2,61.3,59,5858
1.24,Very Good,H,SI2,60,58,5858
1.81,Fair,J,I1,68,57,5859
1,Very Good,G,VS2,61.5,58,5860
1,Good,G,VS2,63.5,59,5860
1.09,Premium,H,VS1,60.2,59,5860
1.01,Premium,D,SI1,61.5,59,5860
1.01,Very Good,H,VS2,61.2,57,5861
1.01,Very Good,F,SI1,62.4,59,5861
1,Good,G,VS1,64.2,61,5863
1.01,Premium,G,VS2,60.7,61,5864
1.01,Premium,G,VS2,61.2,58,5864
1.01,Premium,G,VS2,63,56,5864
1.01,Premium,G,VS2,61.9,59,5864
1.01,Premium,G,VS2,61.6,61,5864
1.01,Premium,G,VS2,61.5,56,5864
1,Good,F,VS2,64,59,5864
1,Premium,F,VS2,62.8,55,5864
1,Premium,F,VS2,59.9,59,5864
1.01,Premium,G,VS2,60.7,60,5864
1.01,Premium,G,VS2,62.1,59,5864
1.01,Premium,G,VS2,60.2,59,5864
1.21,Very Good,I,VS1,59.4,60,5865
1,Very Good,E,SI1,60.1,60,5865
1.21,Very Good,I,VS1,61.2,58,5866
1.2,Very Good,H,SI1,62.4,57,5868
1.2,Premium,G,SI1,62.5,60,5868
1.31,Premium,I,SI1,63,57,5869
1.21,Very Good,H,SI1,63.1,60,5871
1.18,Good,D,SI2,59.7,61,5871
1.68,Good,E,I1,64.3,60,5871
1.21,Premium,H,SI1,62.5,60,5871
1.04,Good,F,SI1,63.6,59,5871
1.07,Premium,D,SI1,61.8,61,5872
1.31,Premium,J,SI1,59.6,59,5876
1.28,Premium,H,VS2,59.4,60,5878
1,Premium,D,SI1,61.3,61,5880
1,Premium,D,SI1,59.6,57,5880
1.2,Very Good,F,SI2,62.8,57,5880
1,Premium,D,SI1,60.3,59,5880
1,Premium,D,SI1,62.5,59,5880
1,Premium,D,SI1,61.4,58,5880
1.01,Fair,E,VS2,65.3,59,5882
1.04,Premium,F,SI1,59.5,60,5882
1.01,Premium,E,VS2,59.3,59,5882
1.04,Premium,H,VS1,59.7,59,5882
1.01,Premium,E,VS2,59.5,60,5882
1,Very Good,H,VS2,64.7,56,5883
1.03,Premium,H,VS1,62.4,60,5883
1.2,Very Good,I,VS2,61.7,59,5884
1.03,Very Good,I,SI2,63.5,58,5884
1.2,Very Good,H,SI2,61.5,58,5884
1.21,Very Good,E,SI1,61,60,5885
1.13,Premium,H,VS2,60.6,58,5885
1.13,Premium,H,VS2,62.4,58,5885
1.01,Very Good,G,VS2,60,57,5886
1.05,Premium,H,VS1,60.1,57,5886
0.9,Very Good,E,VS2,61.3,58,5887
1,Premium,G,VS2,61,59,5887
1.09,Premium,G,VS2,59.9,56,5889
1.06,Premium,H,VS2,62,58,5889
1.21,Premium,D,SI2,62.2,60,5889
1.24,Premium,I,VS2,60.1,59,5889
1.06,Premium,H,VS2,62.6,58,5889
1.23,Good,H,SI1,63.9,56,5889
1.24,Premium,I,VS2,62.1,55,5889
1.24,Premium,F,SI2,61.4,58,5889
1.02,Premium,D,SI1,62.3,59,5890
1.21,Premium,J,VVS1,61.3,59,5893
0.99,Premium,F,VS2,62.6,55,5893
1.21,Good,H,SI1,63.6,56,5893
1.04,Premium,E,SI1,61.2,59,5894
1.01,Very Good,H,VS2,60.2,60,5897
1.29,Good,J,VS2,58.2,61,5898
1.01,Premium,G,VS1,61.7,59,5898
1.14,Good,E,SI1,60.9,64,5899
1.2,Premium,H,SI1,62.4,59,5899
1.26,Premium,G,SI2,59.1,59,5899
1.01,Very Good,F,VS2,62.9,56,5902
1.01,Good,F,VS2,60.1,60,5902
1.5,Very Good,J,SI2,58.7,60,5902
1.25,Premium,H,VS2,61.9,58,5902
1.01,Very Good,H,VS1,59.1,59,5904
1,Good,G,VS1,64.4,58,5906
1.03,Premium,E,VS2,61.3,61,5906
1.11,Premium,E,SI1,61.3,58,5908
1.08,Premium,E,SI1,59.6,60,5908
1,Fair,G,VS1,64.4,56,5908
1.22,Premium,J,VS1,61.7,59,5910
1.01,Very Good,H,VS2,59.7,64,5911
1.38,Premium,J,SI1,59,59,5912
1.33,Very Good,J,VS2,63.9,57,5913
1.2,Good,D,SI1,63.5,55,5913
1,Premium,H,VVS2,61.4,59,5914
1.1,Very Good,H,VS2,61.3,58,5914
2,Fair,H,I1,69.8,54,5914
1,Very Good,G,VVS2,63.5,55,5914
1,Very Good,E,VS1,63.2,53,5914
1.2,Good,E,VS2,63.7,57,5914
1.65,Fair,J,SI1,61.6,66,5914
1.5,Premium,G,I1,60.3,61,5914
1.5,Good,J,SI1,64,56,5914
1.11,Very Good,D,SI1,61.6,57,5915
1.31,Very Good,I,SI2,62.7,58,5916
1.52,Fair,J,SI2,65.8,57,5916
1.05,Very Good,G,VS2,61.7,55,5917
1.2,Very Good,G,SI1,62.9,57,5918
1.02,Premium,D,SI1,60.6,59,5918
1.01,Very Good,G,VS2,61.6,58,5919
1.01,Very Good,G,VS2,59.1,58,5919
1.01,Very Good,G,VS2,63,57,5919
1.35,Premium,I,SI2,62.3,59,5919
1.51,Fair,H,SI2,66.9,57,5919
1.51,Fair,F,SI2,65.4,56,5919
1,Good,G,VS1,63.9,55,5920
1.28,Very Good,I,SI1,63.6,54,5920
1.21,Premium,E,SI2,61.7,59,5920
1.32,Premium,I,SI2,58.4,60,5921
1,Good,G,VS1,58.6,62,5921
1.18,Premium,I,VS1,62.1,58,5921
1.21,Very Good,D,SI2,60.9,58,5922
1.02,Good,G,VS2,63.6,57,5922
1.27,Good,I,VS2,63.3,63,5923
1.01,Premium,F,VS2,59.7,60,5923
1.03,Very Good,D,SI1,62.5,59,5924
1.29,Premium,H,SI2,60.1,58,5924
1.14,Premium,F,SI1,61.1,59,5925
1.14,Premium,F,SI1,59.6,58,5925
1.25,Premium,I,VS2,62.2,57,5925
1.08,Good,D,SI1,63.8,59,5927
1.05,Premium,G,VS2,62.5,55,5927
1.05,Premium,D,SI1,60.5,56,5927
1,Very Good,H,VVS2,60.3,59,5929
1,Very Good,F,VS2,62.9,59,5929
1,Very Good,F,VS2,58.7,62,5929
1,Good,F,VS2,63.7,59,5929
1.23,Premium,E,SI2,62.5,58,5929
1.02,Very Good,F,SI1,62.9,56,5930
0.3,Premium,G,VS1,61.3,58,605
0.3,Very Good,G,VS1,62.9,60,605
0.3,Premium,G,VS1,61.8,60,605
0.3,Good,G,VS1,63.8,55,605
0.3,Premium,G,VS1,61.9,59,605
