carat,cut,color,clarity,depth,table,price
1,Fair,F,SI1,66.4,57,4256
0.9,Very Good,H,VS2,63.6,58,4258
0.84,Very Good,G,VVS2,60.4,55,4259
1.01,Very Good,D,SI2,60.8,61,4260
1.01,Very Good,D,SI2,59.8,57,4260
1.01,Very Good,D,SI2,58.9,56,4260
1.01,Very Good,D,SI2,61.8,57,4260
1.01,Very Good,J,VS1,61.3,57,4262
1.01,Very Good,H,SI2,61.5,62,4262
0.8,Very Good,E,VS2,61.6,57,4263
1.01,Fair,I,VS1,64.9,58,4263
0.96,Very Good,G,SI1,60.3,57,4265
1,Fair,E,SI2,65.9,62,4265
1.06,Very Good,I,SI1,60.4,59,4267
0.9,Very Good,F,VS2,64.2,59,4268
1.03,Very Good,H,SI2,62.3,57,4268
0.9,Very Good,G,VS2,61.9,56,4269
0.9,Very Good,G,VS2,61.3,59,4269
0.9,Very Good,G,VS2,60.9,59,4269
1,Very Good,F,SI2,63.3,58,4269
1.01,Very Good,F,SI2,63.4,54,4270
1.01,Very Good,E,SI2,63.3,57,4270
1.01,Very Good,G,SI1,63.5,60,4271
1.11,Very Good,I,SI1,61.9,59,4273
1,Very Good,H,SI2,59.7,58,4273
1.09,Fair,I,SI1,56.4,62,4273
1.2,Very Good,F,SI2,63.3,59,4274
0.9,Very Good,G,VS2,58.4,61,4276
1.1,Very Good,H,SI1,63,58,4276
1.1,Very Good,H,SI1,62.1,58,4276
1.08,Very Good,I,SI1,60.5,60,4276
1.01,Fair,F,SI1,65.9,58,4276
1.01,Fair,F,SI1,67.2,60,4276
1.01,Fair,D,SI1,65.9,60,4276
1.29,Fair,G,I1,66,58,4277
0.9,Fair,D,VS2,57.4,65,4277
0.3,Very Good,H,VVS2,63,56,581
0.3,Very Good,H,VVS2,62,59,581
0.3,Very Good,G,VS1,62.6,56,581
0.31,Fair,E,VS2,55.9,62,581
0.38,Very Good,I,SI1,60.2,60,581
0.91,Very Good,F,SI1,59.7,55,4279
0.92,Very Good,G,SI1,61.8,54,4281
0.98,Fair,G,SI1,64.4,56,4281
1.05,Fair,I,VS1,58.9,66,4281
1.05,Very Good,E,SI2,63.2,59,4281
1.13,Very Good,F,SI2,62.3,59,4282
1.03,Very Good,F,SI1,62.5,59,4282
1.11,Very Good,J,VS2,61.8,56,4283
1.1,Very Good,J,SI2,61.8,58,4283
1.03,Very Good,H,SI2,62.8,59,4283
0.91,Very Good,E,SI1,62.1,60,4284
1.02,Very Good,F,SI2,60.9,58,4284
1.5,Fair,J,I1,68.8,57,4284
1.02,Very Good,H,SI2,63.1,59,4284
1.02,Very Good,E,SI2,58.7,63,4286
0.9,Very Good,E,SI1,62.9,56,4286
0.9,Very Good,E,SI2,59.9,57,4288
0.91,Very Good,E,SI1,63.9,57,4289
0.9,Very Good,D,SI1,62.1,60,4289
1.04,Very Good,I,SI1,62,57,4290
1.02,Very Good,G,SI2,62.9,59,4291
1.02,Very Good,G,SI2,61.6,61,4291
0.9,Very Good,D,SI1,61.8,59,4291
1.03,Very Good,J,VS1,63.4,58,4292
1.05,Very Good,I,SI1,63.5,58,4292
0.85,Very Good,F,VS1,62,55,4293
1.18,Very Good,J,SI2,63.5,57,4294
1.01,Very Good,J,SI1,62.2,57,4295
1,Very Good,D,SI2,61.5,63,4295
1,Very Good,D,SI2,63.5,59,4295
1,Fair,G,SI1,64.4,57,4295
1,Very Good,G,SI1,63.1,56,4295
1,Fair,G,SI1,66.2,58,4295
1,Very Good,D,SI2,63.3,60,4295
0.9,Very Good,G,VS2,60.5,60,4296
0.9,Very Good,G,VS1,62.4,58,4297
1.01,Very Good,F,SI2,61.8,56,4298
1.01,Very Good,E,SI2,63.4,59,4299
1.01,Very Good,F,SI2,63.2,58,4299
1.01,Very Good,F,SI2,63.3,57,4299
1.2,Very Good,I,SI1,63.1,61,4301
0.91,Very Good,D,SI1,62.8,57,4303
1.02,Very Good,H,SI2,59.7,58,4303
0.77,Very Good,F,VVS1,61.1,57,4304
0.93,Very Good,E,SI1,62.8,56,4304
0.8,Very Good,E,VVS2,62.9,59,4304
1.01,Very Good,F,SI2,59.1,57,4304
0.9,Very Good,D,SI1,63.3,57,4304
0.9,Very Good,D,SI1,61,63,4304
0.9,Very Good,D,SI1,63.5,57,4304
1.01,Very Good,H,SI1,62.5,58,4306
1.01,Very Good,H,SI1,62.3,57,4306
1.11,Very Good,E,SI2,62.3,58,4307
1.07,Very Good,I,SI1,61.8,60,4307
1.16,Fair,G,SI2,60.1,60,4307
1,Very Good,E,SI2,62.5,59,4308
0.9,Very Good,G,VS2,63.1,56,4309
0.9,Very Good,H,VS1,62.9,58,4309
0.9,Very Good,H,VS1,62.1,59,4309
0.9,Very Good,G,VS2,63.3,54,4309
0.9,Fair,G,VS2,65.8,61,4309
1.04,Very Good,H,SI1,63.2,57,4310
0.66,Very Good,D,VVS2,60.7,59,4311
1,Very Good,E,SI2,61.9,59,4311
1,Very Good,E,SI2,60.7,59,4311
1,Fair,D,SI2,64.5,54,4312
1,Very Good,E,SI2,62.2,59,4312
1.21,Very Good,J,SI1,62.7,57,4312
1,Very Good,E,SI2,60.6,61,4312
1.12,Very Good,I,SI1,60.6,60,4312
1,Fair,H,VVS2,65.3,58,4312
1,Fair,H,VVS2,65.1,57,4312
1,Fair,G,SI1,64.7,60,4312
1,Fair,F,VS2,68.3,58,4312
1.01,Very Good,I,SI1,63.1,57,4313
1.07,Very Good,E,SI1,60.4,63,4314
1.03,Very Good,G,SI2,63,57,4315
0.9,Very Good,E,SI1,62.6,58,4315
0.9,Very Good,E,SI1,62.6,61,4315
0.9,Very Good,E,SI1,63,56,4315
0.91,Very Good,G,VS2,59.5,58,4316
1,Very Good,H,SI2,61.7,55,4316
1.11,Very Good,J,SI1,62.4,57.7,4316
1.04,Very Good,H,SI1,63.1,58,4316
1.01,Fair,F,SI2,65.3,59,4317
0.84,Very Good,F,VVS2,60.4,62,4318
1.08,Very Good,G,SI2,63.2,57,4318
1.05,Very Good,G,SI2,63.2,54,4318
1.02,Very Good,F,SI2,63,58,4319
0.9,Very Good,G,SI1,62.4,59,4320
1.45,Fair,F,I1,64.8,67,4320
1.07,Very Good,G,SI2,62.9,59,4321
1,Very Good,E,SI2,59.8,58,4321
1,Very Good,E,SI2,59.6,59,4321
1,Very Good,E,SI2,63.9,57,4321
1.09,Very Good,D,SI2,59.2,63,4322
1.16,Very Good,J,VS2,63.7,56,4323
0.9,Very Good,H,VS1,62.2,57,4324
0.9,Very Good,H,VS1,63.2,59,4324
0.9,Very Good,H,VS1,62.2,59,4324
0.93,Very Good,E,SI2,60.5,57,4325
1.03,Very Good,H,SI1,58.6,61,4326
1.03,Very Good,E,SI2,60.7,63,4326
0.92,Very Good,D,SI2,61.6,58,4327
0.9,Very Good,H,VS2,62.3,59,4328
0.9,Very Good,H,VS1,62.5,58,4328
1,Fair,F,SI1,67.1,57,4328
1.03,Fair,I,VS1,57.6,58,4328
1.5,Fair,I,SI2,70.1,58,4328
1.19,Very Good,J,SI2,63.4,56.8,4329
1.04,Very Good,H,SI2,60.2,60,4332
1.01,Very Good,F,SI2,62.2,58,4332
1.01,Very Good,F,SI2,62.1,58,4332
0.91,Very Good,F,SI2,62.5,58,4334
0.39,Very Good,G,SI2,62.7,54,581
0.25,Very Good,F,VVS2,61.2,55,583
0.23,Very Good,F,VVS2,61.4,56,583
0.23,Very Good,F,VVS2,61.5,56,583
0.23,Very Good,F,VVS2,61.6,57,583
0.23,Very Good,F,VVS1,61.8,57,583
0.23,Very Good,F,VVS1,62.3,55,583
0.23,Very Good,F,VVS1,62.8,54,583
0.23,Very Good,E,VVS1,62.4,54,583
0.23,Very Good,E,VVS1,62.2,57,583
0.36,Very Good,H,VS2,61,55,583
1.01,Very Good,J,VS2,60.6,59,4337
1.01,Very Good,D,SI2,63.1,54,4338
0.72,Very Good,E,VVS1,60.8,58,4339
1.07,Very Good,G,SI2,64.6,60,4340
1.02,Very Good,H,SI2,62.6,57,4341
1.01,Very Good,J,SI1,61.9,58,4346
1.02,Very Good,H,SI1,62.8,59,4348
1,Very Good,D,SI2,62.3,56,4348
1.13,Very Good,I,VS2,61.6,57,4348
1.09,Very Good,H,SI2,60.9,57,4349
0.93,Very Good,H,VS2,62.8,59,4351
1.01,Very Good,E,SI2,60.4,60,4352
1.34,Very Good,H,SI2,61.1,63,4352
1.18,Very Good,J,SI2,62.2,58,4353
1.02,Very Good,J,VS2,63.9,57.9,4354
1.01,Very Good,E,SI2,61.8,56,4355
1.01,Very Good,E,SI2,62.4,58,4355
1.01,Very Good,E,SI2,59.6,61,4355
1.01,Very Good,E,SI2,62.8,57,4355
1.01,Very Good,F,SI2,63.4,56,4355
1.01,Fair,H,VVS2,65,55,4355
1.1,Very Good,I,SI1,62.7,58,4356
0.9,Very Good,G,VS1,62.4,55,4358
1.1,Very Good,D,SI2,58.6,63,4361
0.7,Very Good,D,VVS1,63.4,59,4362
1.08,Very Good,G,SI2,60.3,58,4362
0.71,Very Good,D,VVS2,61,56,4363
1.01,Very Good,E,SI2,63.5,55,4363
1.04,Very Good,F,SI2,62.4,54,4364
1.5,Fair,I,I1,71.3,58,4368
1.2,Fair,I,SI1,66.2,59,4368
1.2,Fair,H,SI2,64.8,58,4368
1,Fair,H,VS1,65.4,61,4368
1,Fair,H,VS1,57.4,68,4368
0.51,Fair,F,VVS2,60.7,66,4368
0.9,Very Good,G,VS2,62.5,58,4369
1.01,Very Good,H,SI1,62.6,58,4369
0.91,Very Good,H,VS1,62.1,59,4370
1.02,Very Good,G,SI2,63.1,60,4370
1.09,Very Good,J,VS2,62.3,59,4372
1.06,Very Good,H,SI2,62.8,57,4372
1,Very Good,F,SI2,61.3,61,4372
1,Very Good,F,SI2,61.6,61,4372
1,Very Good,F,SI2,61.1,61,4372
1.12,Very Good,H,SI2,62.5,58,4373
1.02,Very Good,F,SI2,60,57,4373
1.03,Very Good,G,SI2,62.2,56,4374
1.04,Very Good,G,SI2,62.6,58,4375
1.01,Very Good,I,SI1,60,62,4375
1.24,Fair,F,SI2,64.9,60,4375
1,Very Good,H,SI2,62,57,4379
0.9,Very Good,F,SI1,61.4,58,4379
0.9,Very Good,H,VS2,63,57,4381
0.9,Very Good,D,SI1,61,63,4381
0.9,Very Good,D,SI1,59.4,62,4381
0.9,Very Good,D,SI1,61.5,58,4381
0.9,Very Good,D,SI1,62.6,58,4381
0.9,Very Good,D,SI1,62.7,56,4381
0.9,Very Good,D,SI1,61.2,60,4381
1.02,Fair,D,SI2,65.5,60,4381
0.9,Very Good,E,SI1,63.2,54,4382
1,Very Good,F,SI2,62.2,55,4383
1.01,Very Good,F,SI2,62.3,59,4384
1.13,Very Good,J,SI1,63.5,59,4385
0.9,Very Good,G,VS2,61.5,60,4386
1,Very Good,H,SI1,62.2,60,4389
0.91,Very Good,D,SI1,63.5,56,4389
1,Very Good,E,SI2,63.3,55,4390
1.13,Very Good,J,SI1,62.9,57.7,4391
1,Very Good,E,SI2,62.5,55,4392
1,Very Good,H,SI2,63.7,58,4395
0.9,Very Good,F,VS2,59.6,59,4397
1.02,Fair,H,SI2,59.6,57,4398
1.02,Very Good,E,SI2,60.5,58,4398
1.02,Very Good,E,SI2,62.8,55,4398
1.02,Very Good,E,SI2,62.9,56,4398
1.02,Very Good,E,SI2,63,57,4398
1.02,Very Good,E,SI2,59.6,59,4398
1.05,Very Good,E,SI2,62.9,57,4398
1.04,Fair,D,SI2,64.9,56,4398
1.02,Fair,D,SI1,70.6,57,4398
0.77,Very Good,F,VVS1,60.2,58,4399
1.01,Very Good,E,SI1,61,56,4399
0.9,Very Good,G,VS2,63.8,58,4400
0.9,Very Good,G,VS2,58.8,61,4400
0.9,Very Good,F,VS2,63.4,58,4400
0.31,Very Good,F,VS2,60.7,61,583
0.31,Very Good,F,VS2,63,57,583
0.31,Very Good,G,VS1,58.2,61,583
0.31,Very Good,F,VS2,58.3,61,583
0.35,Very Good,F,SI1,61.7,58,583
0.26,Very Good,E,VVS2,60.9,58,584
0.32,Very Good,E,SI1,59.9,57,584
0.32,Very Good,E,SI1,62.3,55,584
0.5,Fair,F,I1,69.8,55,584
0.37,Very Good,H,VS2,59.5,61,584
0.3,Very Good,E,VS2,61.6,61,585
0.9,Very Good,G,SI1,62.9,54,4401
1.04,Fair,F,SI1,66.9,62,4403
1.02,Very Good,E,SI2,63.1,59,4404
1.02,Very Good,E,SI2,60.7,62,4404
0.97,Very Good,H,SI1,62.8,55,4404
1.21,Very Good,I,SI1,63.3,60,4404
1.15,Very Good,I,SI2,62,58,4405
1.03,Very Good,H,SI1,63.4,62,4406
1.08,Very Good,F,SI2,62.6,56,4407
1.01,Very Good,I,SI1,63.5,59,4412
1.01,Very Good,H,VS1,63.5,56,4412
1.06,Very Good,J,VS2,62.6,59,4413
1.07,Very Good,H,SI2,62.8,57,4413
1,Very Good,G,SI1,62.6,57,4413
1.03,Very Good,G,SI2,63.5,56,4413
1.02,Very Good,E,SI2,58.7,63,4414
1.1,Very Good,H,SI1,62.5,56,4414
1.03,Very Good,F,SI2,61.8,59,4414
1.03,Very Good,F,SI2,62,58,4414
1.08,Very Good,E,SI2,59.8,59,4415
1.01,Very Good,F,SI2,60,59,4416
1.01,Very Good,F,SI2,62.4,58,4416
1.01,Very Good,F,SI2,62.7,59,4416
1.01,Very Good,F,SI2,62.8,60,4416
1.01,Fair,G,SI1,65.3,58,4417
0.95,Very Good,D,SI2,60.1,61,4418
1.15,Very Good,H,SI2,61.4,58,4418
1.01,Very Good,I,SI1,62.1,59,4418
0.9,Very Good,E,VS2,62.8,57,4419
1,Very Good,D,SI2,63.7,55,4419
0.9,Very Good,D,SI1,59.5,57,4419
1.1,Very Good,H,SI2,62.9,58,4422
0.91,Very Good,F,VS1,63.1,59,4423
1.35,Fair,I,SI2,66.5,57,4423
1.03,Fair,G,SI1,64.7,63,4424
1.01,Very Good,F,SI2,60,55,4425
1,Very Good,E,SI2,62.6,58,4426
1.04,Very Good,I,SI1,61.9,58,4426
1.05,Very Good,G,SI2,63.5,57,4427
1.04,Very Good,F,SI2,60,61,4427
0.9,Very Good,H,VS1,62.5,58,4428
0.91,Very Good,D,SI1,63,59,4429
1.05,Very Good,G,SI1,59.1,57,4429
0.91,Very Good,G,SI1,60.2,58,4429
0.91,Very Good,H,VS2,60.8,58,4430
0.9,Very Good,H,VVS2,60.3,61,4432
1.01,Very Good,H,SI1,61.8,61,4432
1.01,Very Good,H,SI1,62.1,60,4432
1.01,Very Good,H,SI1,61.9,57,4432
0.91,Very Good,E,SI1,63.1,58,4434
1.01,Very Good,E,SI2,63.3,58,4434
0.91,Very Good,F,VS2,63.4,55,4434
1.04,Very Good,H,SI2,62.9,57,4435
1.01,Very Good,G,SI2,59.3,61,4435
1.01,Very Good,G,SI2,62.1,60,4435
0.9,Very Good,G,SI1,62.2,58,4435
1,Very Good,E,SI2,60.5,59,4435
0.9,Very Good,F,SI1,58,63,4435
1,Very Good,E,SI1,63.1,58,4435
1,Fair,E,SI1,65.1,61,4435
1,Fair,G,VS2,69.8,54,4435
1.05,Very Good,F,SI2,62.1,58,4436
1.13,Very Good,G,SI2,60,61,4437
0.91,Very Good,F,SI1,60.4,59,4437
1.01,Very Good,I,VS2,61.3,56,4438
0.9,Very Good,D,SI1,60.9,57,4438
0.91,Fair,D,VS2,65.1,63,4439
0.56,Very Good,D,IF,60.7,56,4440
0.9,Very Good,F,SI2,61,61,4441
1.03,Fair,D,SI1,65.5,58,4441
1.11,Very Good,I,SI2,62.5,58,4442
1.2,Very Good,G,SI2,61.8,60,4443
1.2,Very Good,G,SI2,61.5,58,4443
0.84,Very Good,D,VS1,60.6,57,4443
0.91,Very Good,D,SI1,62,60,4444
1.01,Very Good,E,SI2,62,60,4445
0.9,Very Good,D,SI1,63.4,57,4447
0.9,Very Good,E,VS1,63,55,4449
1.03,Very Good,F,SI2,62.2,56,4449
1.01,Very Good,H,SI1,62.3,63,4449
1.04,Very Good,J,VS2,59.5,59,4451
1.07,Very Good,I,SI1,62.6,58,4451
0.9,Very Good,H,VS1,62.1,57,4455
1.2,Very Good,I,SI2,61.9,59,4455
1.2,Very Good,J,SI1,60.5,59,4455
1.16,Very Good,H,SI2,59.6,59,4455
1.16,Very Good,H,SI2,63.2,57,4455
1.17,Very Good,H,SI2,63.1,58,4455
1.02,Fair,H,VS1,71.8,56,4455
1,Fair,G,VS1,64.9,65,4455
1.11,Very Good,H,SI2,59.8,60,4456
0.3,Very Good,G,VS1,60.8,56,585
0.3,Very Good,G,VS1,62.1,55,585
0.38,Very Good,F,SI2,61.2,57,585
0.28,Very Good,G,VVS1,61.9,55,586
0.28,Very Good,G,VVS1,60.7,56,586
0.3,Fair,E,VVS2,66.6,54,586
0.38,Very Good,D,SI1,62,55,586
0.27,Very Good,E,VVS2,61.8,59,586
1.02,Fair,H,VS2,64.6,61,4462
1.02,Fair,F,SI1,65.1,56,4462
1.24,Very Good,G,SI2,63.3,57,4462
0.9,Very Good,E,SI1,59.8,55,4463
0.9,Very Good,E,SI1,61.6,57,4463
1.06,Very Good,I,SI2,61.4,56.5,4465
1.06,Very Good,H,SI2,61.7,59.5,4465
0.9,Very Good,H,VS1,61.7,58,4466
1.03,Very Good,G,SI2,61.4,54,4466
0.91,Very Good,D,SI1,63.2,59,4466
0.91,Very Good,D,SI1,60.2,60,4466
0.91,Very Good,D,SI1,62.1,59,4466
0.9,Very Good,D,SI1,61.7,60,4466
0.9,Very Good,D,SI1,62.8,59,4466
0.9,Very Good,D,SI1,62.5,59,4466
1,Very Good,H,SI1,63.6,54,4467
0.8,Very Good,H,VVS1,62.9,58,4468
1,Very Good,H,SI1,63.4,56,4469
1,Very Good,H,SI1,60,63,4469
1.14,Very Good,J,SI2,62.4,57,4470
1.06,Very Good,D,SI2,60.9,58,4471
1.04,Very Good,E,SI2,60.7,59,4472
1.01,Very Good,D,SI2,63.4,57,4472
1.03,Very Good,G,SI2,59.2,63,4473
0.91,Fair,F,VS2,58,56,4474
1,Very Good,F,SI1,63.1,56,4474
1.01,Very Good,H,SI2,63.5,58,4475
1.01,Very Good,I,SI1,64.2,55,4475
1.2,Very Good,J,SI1,63.1,61,4476
1.02,Very Good,H,SI1,60.3,59,4476
1.02,Very Good,H,SI1,61.9,61,4476
1.01,Very Good,H,VS2,61.9,62,4477
1.23,Very Good,G,SI2,61,63,4477
1.03,Very Good,D,SI2,61.8,60,4478
1.12,Very Good,G,SI2,63.3,58,4478
1.02,Very Good,E,SI2,63.3,59,4478
0.98,Very Good,H,SI2,62.2,60,4479
1.01,Fair,E,SI1,65.1,61,4480
1.01,Fair,E,SI1,64.8,58,4480
1,Fair,E,VS2,66.4,51,4480
1,Very Good,E,SI2,63.5,54,4480
1.01,Fair,G,VS2,66.8,56,4480
1.08,Very Good,H,SI2,63,59,4481
0.9,Very Good,E,VS2,63.3,59,4482
0.92,Fair,E,SI1,66.8,55,4482
1.15,Very Good,H,SI2,63,54,4483
0.9,Very Good,G,VS2,58.5,59,4484
1.01,Very Good,F,SI2,61.9,57,4484
1.04,Very Good,H,SI1,58.9,63,4484
0.9,Very Good,H,VVS1,63.5,57,4485
1.04,Very Good,E,SI2,60.9,59,4486
1.02,Very Good,H,SI1,63.5,55,4487
0.94,Very Good,G,VS2,62.9,58.6,4488
1.06,Very Good,F,SI1,59.5,63,4488
0.9,Very Good,F,VS2,61.7,57,4493
0.8,Very Good,E,VS1,62.4,54,4495
1.07,Fair,E,SI2,62.2,66,4496
1,Very Good,H,SI2,60.8,60,4496
0.9,Very Good,D,SI1,62.3,58,4497
1.01,Very Good,F,SI2,63.2,59,4497
1.12,Very Good,H,SI2,60.9,60,4498
1.12,Very Good,H,SI2,62.9,58,4498
1.01,Very Good,G,SI2,63.7,57,4498
0.9,Very Good,F,SI1,59.1,59,4498
1.02,Very Good,G,SI2,63.8,55,4501
1.2,Very Good,F,SI2,63.2,58,4502
0.9,Very Good,G,VS2,60.2,59,4503
1.03,Very Good,F,SI2,61.4,57,4503
1.03,Very Good,F,SI2,62.4,59,4503
0.76,Very Good,F,VVS1,62.1,57,4504
0.76,Very Good,F,VVS1,59.6,58,4504
0.9,Very Good,F,VS2,63.2,58,4504
1,Very Good,F,SI1,61.4,60,4504
0.97,Very Good,G,SI1,61,59,4504
1.06,Very Good,I,SI1,60.2,59,4507
1.04,Very Good,F,SI2,63.1,60,4508
1.04,Very Good,I,VS2,61.9,58,4511
0.91,Very Good,E,SI1,62.5,61,4512
0.93,Very Good,G,SI1,61.7,56,4513
1.01,Very Good,H,SI1,63.1,60,4513
1.01,Very Good,H,SI1,63.5,62,4513
0.91,Very Good,H,VS1,60,58,4514
1.2,Very Good,I,SI2,60.3,57,4514
0.9,Very Good,D,SI1,61.9,55,4514
1,Very Good,H,VS2,63.3,60,4514
0.9,Very Good,G,VS1,61.3,61,4515
1,Very Good,I,VS1,63.3,55,4516
1.05,Very Good,G,SI2,62.6,62,4516
1.06,Very Good,H,SI2,62.4,54,4516
0.31,Very Good,E,VS1,61.2,61,587
0.39,Very Good,H,SI2,60.4,60,588
0.33,Very Good,F,SI1,60.9,54,588
0.28,Very Good,E,VS1,63.1,55,588
0.32,Very Good,D,SI1,62.6,58,589
1,Fair,E,SI2,65.2,59,4516
1,Fair,E,SI2,63,58,4516
1.02,Very Good,H,SI1,58.4,62,4518
1.03,Very Good,H,SI1,61.1,59,4520
1.2,Very Good,G,SI1,63.4,55,4520
0.83,Very Good,D,VS1,58.2,59,4521
0.9,Very Good,D,VS2,63.5,61,4521
1.2,Very Good,J,SI2,61.2,58,4523
0.9,Very Good,D,SI1,64.2,55,4523
0.9,Very Good,D,SI1,63,58,4523
1.02,Very Good,E,SI1,63.1,57,4524
1.01,Fair,E,VS2,66.6,55,4525
1.01,Very Good,I,SI1,63.2,54,4525
0.93,Very Good,D,SI1,60.8,59,4527
1.01,Very Good,D,SI2,62,59,4528
0.9,Very Good,G,VS2,63.2,58,4531
0.93,Very Good,E,SI1,63.1,57,4531
1.02,Very Good,I,VS2,59.3,59,4532
1,Very Good,E,SI2,63.2,56,4532
1.12,Very Good,I,SI2,61.2,59,4533
0.93,Very Good,F,SI1,61.1,58,4534
1,Fair,G,VVS2,66.9,55,4534
0.91,Very Good,G,VS1,63.1,61,4536
0.9,Fair,F,VS2,59.5,67,4536
1.1,Very Good,I,SI1,62,59,4537
1.13,Very Good,H,SI2,59.8,59,4537
1.13,Very Good,H,SI2,62.5,62,4537
0.93,Very Good,E,SI1,62.5,58,4537
1.12,Very Good,H,SI2,62.4,55,4538
1,Very Good,I,SI1,63.3,56,4538
1.01,Very Good,D,SI2,63.5,61,4538
1.01,Fair,D,SI2,64.6,62,4538
1.1,Very Good,E,SI2,60,58,4539
1.1,Very Good,E,SI2,60.9,60,4539
0.9,Very Good,G,VS1,62.7,60,4540
0.9,Very Good,G,VS1,62.3,60,4540
1.02,Very Good,E,SI2,63.3,58,4540
1.01,Very Good,E,SI2,60,60,4540
1,Very Good,D,SI2,64.7,57,4541
0.98,Very Good,G,SI2,62.2,57,4542
0.9,Very Good,G,VS2,62.7,59,4543
1,Very Good,D,SI2,59.5,62,4543
1,Very Good,D,SI2,59.4,60,4543
1,Very Good,D,SI2,61.6,58,4543
1,Very Good,D,SI2,58.3,61,4543
1.08,Very Good,G,SI2,62.9,59,4544
1.1,Very Good,J,VS1,60.9,59,4545
1.03,Very Good,D,SI2,60.9,57,4545
0.9,Very Good,F,SI1,63.3,55,4545
1.01,Very Good,F,SI1,63,57,4549
0.91,Fair,E,VS2,61.8,66,4550
1.26,Fair,I,SI2,64.8,57,4551
1.07,Very Good,F,SI2,59.4,60,4552
1.02,Very Good,H,SI1,63.7,55,4552
1.18,Fair,I,VS2,62,66,4553
1.07,Fair,F,SI1,60.6,66,4554
0.91,Very Good,D,SI1,62.8,59,4556
1.19,Very Good,H,SI2,63.4,58,4558
1.01,Very Good,H,SI1,63,60,4559
1.01,Very Good,H,SI1,62.8,58,4559
1.01,Very Good,H,VS2,63.3,57,4559
0.96,Very Good,F,SI1,60.6,62,4560
0.9,Very Good,E,SI1,63.2,58,4560
1.1,Very Good,H,SI2,59.8,60,4561
0.91,Very Good,D,SI1,60.8,60,4561
1.01,Very Good,E,SI2,63.2,59,4561
1.01,Fair,F,SI1,65.9,60,4561
0.92,Very Good,E,SI1,62.1,58,4562
1.01,Very Good,E,SI1,61.1,57,4563
1.04,Very Good,H,SI1,62.8,57,4564
1.01,Very Good,D,SI2,59.7,58,4564
1.01,Very Good,D,SI2,61.4,60,4564
0.9,Very Good,G,VVS2,63,58,4565
1.04,Fair,E,SI2,67.5,56,4566
1.01,Very Good,E,SI2,60.9,58,4566
0.79,Very Good,E,VVS1,62.8,60,4570
1.06,Very Good,E,SI2,61.7,62,4570
1.45,Fair,J,SI2,58.6,68,4570
1.03,Very Good,H,SI1,63.5,53,4573
1,Very Good,H,SI1,62.4,58,4574
1.01,Very Good,E,SI2,62.2,58,4575
1,Very Good,E,SI2,60.6,60,4576
1.12,Very Good,H,SI1,63.1,56,4576
0.9,Very Good,D,SI1,62.5,59,4579
1,Very Good,E,SI2,63.3,58,4579
0.9,Very Good,E,VS2,59.1,62,4580
0.9,Very Good,E,VS2,62.2,59,4580
0.9,Very Good,E,VS2,62.9,57,4580
1.2,Very Good,J,SI2,61.8,60,4580
1.03,Very Good,D,SI2,63.7,56,4580
1.01,Very Good,E,SI2,63.3,58,4581
1.24,Very Good,J,SI2,62.2,58,4583
1.02,Very Good,D,SI2,58.6,63,4583
1.09,Very Good,I,SI2,62.5,57,4584
1.11,Very Good,H,SI2,59,59,4584
1.16,Very Good,I,SI1,62.9,58,4586
0.32,Very Good,D,SI1,62.8,56,589
0.32,Very Good,D,SI1,58.3,58,589
0.32,Very Good,D,SI1,62.8,56,589
0.32,Very Good,I,VVS1,63,58,589
0.32,Very Good,D,SI1,58.9,60,589
1,Fair,F,SI1,64.8,58,4586
1,Very Good,F,SI1,58.1,63,4586
0.91,Very Good,D,SI1,63.1,59,4586
0.9,Very Good,H,VS2,62.3,59,4588
1.01,Very Good,J,VS1,59.5,59,4588
1.01,Very Good,D,SI2,62.2,60,4588
1.01,Very Good,G,SI1,62.9,61,4588
1.01,Very Good,D,SI2,58.3,59,4588
1.01,Very Good,G,SI1,62.9,54,4588
1.01,Very Good,G,SI1,59.6,61,4588
1.01,Very Good,D,SI2,60.3,57,4588
1.01,Very Good,D,SI2,61.8,60,4588
1.01,Very Good,D,SI2,62.8,59,4588
0.91,Very Good,G,VS1,60.9,54,4590
1.2,Very Good,J,VS2,62.5,57,4590
1.09,Very Good,G,SI2,62.1,57,4591
0.9,Very Good,H,VVS2,63.7,57,4592
0.9,Very Good,H,VS1,62.3,59,4592
1.02,Very Good,F,SI1,63,58,4594
1,Very Good,D,SI2,62.8,58,4595
0.9,Very Good,I,IF,62.6,59,4596
0.9,Very Good,E,VS2,63.8,55,4598
1.09,Very Good,D,SI2,62.2,59,4598
0.9,Very Good,G,VS2,62.5,57,4600
1.51,Very Good,J,I1,63.3,57,4600
1.01,Fair,E,SI2,57.1,59,4600
0.9,Very Good,G,VVS1,62.3,58,4601
1.2,Very Good,H,SI1,61.4,63,4603
1.02,Very Good,H,SI1,62.6,59,4604
1.02,Very Good,H,VS2,60,63,4604
1.02,Very Good,H,VS2,63.3,55,4604
0.91,Very Good,F,VS2,60.8,57,4606
1.01,Very Good,D,SI2,62.7,58,4606
1.1,Very Good,E,SI2,60.1,62,4607
1.05,Very Good,H,SI1,59.5,58,4608
1.07,Very Good,E,SI2,60.5,61,4609
1.16,Fair,G,SI1,65.9,55,4612
1.05,Very Good,I,VS2,63.1,58,4612
1.14,Very Good,H,SI2,63.3,57,4615
